Year,Month,STRATEGY_ID,Country,ISO3,Area,LIVE_EXP,LIVE_DEC,NEW_GROWTH,MVMT_MEMBER,MVMT_LEADER,NEW_STAFF,FT_LABORER
2010,3,COVERAGE,Burkina Faso,BFA,Francophon,21155,856,86,0,0,0,0
2010,4,COVERAGE,Burkina Faso,BFA,Francophon,21120,1356,189,31,5,0,0
2010,5,COVERAGE,Burkina Faso,BFA,Francophon,37740,1822,354,0,0,0,0
2010,6,COVERAGE,Burkina Faso,BFA,Francophon,31680,1159,55,0,0,0,0
2010,7,COVERAGE,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,8,COVERAGE,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,9,COVERAGE,Burkina Faso,BFA,Francophon,32550,1810,110,0,0,0,0
2010,10,COVERAGE,Burkina Faso,BFA,Francophon,31975,3224,13,0,0,0,0
2010,11,COVERAGE,Burkina Faso,BFA,Francophon,66061,2539,149,0,0,0,0
2010,12,COVERAGE,Burkina Faso,BFA,Francophon,28540,2716,71,0,0,0,0
2011,1,COVERAGE,Burkina Faso,BFA,Francophon,2770,374,50,0,0,0,0
2011,2,COVERAGE,Burkina Faso,BFA,Francophon,8340,842,69,0,0,0,0
2011,3,COVERAGE,Burkina Faso,BFA,Francophon,10232,706,50,0,0,0,0
2011,4,COVERAGE,Burkina Faso,BFA,Francophon,34174,2513,402,0,0,0,0
2011,5,COVERAGE,Burkina Faso,BFA,Francophon,32740,879,317,0,0,0,0
2011,6,COVERAGE,Burkina Faso,BFA,Francophon,23230,6747,1233,0,0,0,0
2011,7,COVERAGE,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,8,COVERAGE,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,1,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,2,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,3,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,4,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,5,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,6,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,7,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,8,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,9,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,10,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,11,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,12,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,1,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,2,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,3,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,4,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,5,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,6,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,7,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2011,8,INTERNET,Burkina Faso,BFA,Francophon,0,0,0,0,0,0,0
2010,1,CAMPUS,Bangladesh,BGD,SouthAsia,963,107,94,311,210,0,0
2010,2,CAMPUS,Bangladesh,BGD,SouthAsia,995,107,93,239,165,0,0
2010,3,CAMPUS,Bangladesh,BGD,SouthAsia,798,55,54,271,170,0,0
2010,4,CAMPUS,Bangladesh,BGD,SouthAsia,781,54,55,303,184,0,0
2010,5,CAMPUS,Bangladesh,BGD,SouthAsia,1201,73,76,250,141,4,0
2010,6,CAMPUS,Bangladesh,BGD,SouthAsia,1228,99,61,213,161,0,0
2010,7,CAMPUS,Bangladesh,BGD,SouthAsia,658,82,73,213,91,0,2
2010,8,CAMPUS,Bangladesh,BGD,SouthAsia,785,69,80,284,114,2,0
2010,9,CAMPUS,Bangladesh,BGD,SouthAsia,848,69,91,286,153,2,0
2010,10,CAMPUS,Bangladesh,BGD,SouthAsia,847,81,69,293,170,0,0
2010,11,CAMPUS,Bangladesh,BGD,SouthAsia,961,79,73,281,126,0,0
2010,12,CAMPUS,Bangladesh,BGD,SouthAsia,741,68,76,212,114,0,0
2011,1,CAMPUS,Bangladesh,BGD,SouthAsia,3149,82,77,200,145,0,0
2011,2,CAMPUS,Bangladesh,BGD,SouthAsia,728,81,113,319,142,0,0
2011,3,CAMPUS,Bangladesh,BGD,SouthAsia,730,75,83,297,144,0,0
2011,4,CAMPUS,Bangladesh,BGD,SouthAsia,568,66,115,308,124,0,0
2011,5,CAMPUS,Bangladesh,BGD,SouthAsia,642,75,95,264,84,0,0
2011,6,CAMPUS,Bangladesh,BGD,SouthAsia,914,88,129,248,108,0,0
2011,7,CAMPUS,Bangladesh,BGD,SouthAsia,237,33,25,93,23,0,0
2011,8,CAMPUS,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,9,CAMPUS,Bangladesh,BGD,SouthAsia,149,7,17,95,13,51,14
2011,10,CAMPUS,Bangladesh,BGD,SouthAsia,138,12,25,101,14,52,9
2011,11,CAMPUS,Bangladesh,BGD,SouthAsia,92,8,14,58,13,51,9
2011,12,CAMPUS,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2010,1,COMMUNITY,Bangladesh,BGD,SouthAsia,106,18,18,66,47,0,0
2010,2,COMMUNITY,Bangladesh,BGD,SouthAsia,73,10,7,10,4,0,0
2010,3,COMMUNITY,Bangladesh,BGD,SouthAsia,66,11,6,19,8,0,0
2010,4,COMMUNITY,Bangladesh,BGD,SouthAsia,73,12,10,18,7,0,0
2010,5,COMMUNITY,Bangladesh,BGD,SouthAsia,83,19,13,18,9,0,0
2010,6,COMMUNITY,Bangladesh,BGD,SouthAsia,57,34,6,8,9,0,0
2010,7,COMMUNITY,Bangladesh,BGD,SouthAsia,54,14,5,13,9,0,0
2010,8,COMMUNITY,Bangladesh,BGD,SouthAsia,53,16,4,21,0,0,0
2010,9,COMMUNITY,Bangladesh,BGD,SouthAsia,60,15,5,27,0,0,0
2010,10,COMMUNITY,Bangladesh,BGD,SouthAsia,98,26,10,34,0,0,0
2010,11,COMMUNITY,Bangladesh,BGD,SouthAsia,92,20,7,16,0,0,0
2010,12,COMMUNITY,Bangladesh,BGD,SouthAsia,76,24,12,32,0,0,0
2011,1,COMMUNITY,Bangladesh,BGD,SouthAsia,97,22,8,32,0,0,0
2011,2,COMMUNITY,Bangladesh,BGD,SouthAsia,85,24,9,34,0,0,0
2011,3,COMMUNITY,Bangladesh,BGD,SouthAsia,103,26,11,32,0,0,0
2011,4,COMMUNITY,Bangladesh,BGD,SouthAsia,106,12,11,33,0,0,0
2011,5,COMMUNITY,Bangladesh,BGD,SouthAsia,115,25,13,42,0,0,0
2011,6,COMMUNITY,Bangladesh,BGD,SouthAsia,97,26,10,38,0,0,0
2011,7,COMMUNITY,Bangladesh,BGD,SouthAsia,17,1,0,5,0,0,0
2011,8,COMMUNITY,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,9,COMMUNITY,Bangladesh,BGD,SouthAsia,8,0,0,0,0,0,0
2011,10,COMMUNITY,Bangladesh,BGD,SouthAsia,72,16,21,11,4,0,0
2011,11,COMMUNITY,Bangladesh,BGD,SouthAsia,40,4,4,5,2,0,0
2011,12,COMMUNITY,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2010,1,COVERAGE,Bangladesh,BGD,SouthAsia,1804,554,146,0,0,0,0
2010,2,COVERAGE,Bangladesh,BGD,SouthAsia,1015,350,96,0,0,0,0
2010,3,COVERAGE,Bangladesh,BGD,SouthAsia,1459,376,127,0,0,0,0
2010,4,COVERAGE,Bangladesh,BGD,SouthAsia,2385,727,39,0,0,0,0
2010,5,COVERAGE,Bangladesh,BGD,SouthAsia,2457,676,0,0,0,0,0
2010,6,COVERAGE,Bangladesh,BGD,SouthAsia,1989,768,0,0,0,0,0
2010,7,COVERAGE,Bangladesh,BGD,SouthAsia,2320,756,0,0,0,0,0
2010,8,COVERAGE,Bangladesh,BGD,SouthAsia,1942,743,3,0,0,0,0
2010,9,COVERAGE,Bangladesh,BGD,SouthAsia,2225,850,0,0,0,0,0
2010,10,COVERAGE,Bangladesh,BGD,SouthAsia,2412,888,0,0,0,0,0
2010,11,COVERAGE,Bangladesh,BGD,SouthAsia,3465,428,0,0,0,0,0
2010,12,COVERAGE,Bangladesh,BGD,SouthAsia,1373,458,0,0,0,0,0
2011,1,COVERAGE,Bangladesh,BGD,SouthAsia,1234,407,0,0,0,0,0
2011,2,COVERAGE,Bangladesh,BGD,SouthAsia,2212,399,0,0,0,0,0
2011,3,COVERAGE,Bangladesh,BGD,SouthAsia,2920,351,0,0,0,0,0
2011,4,COVERAGE,Bangladesh,BGD,SouthAsia,2375,343,0,0,0,0,0
2011,5,COVERAGE,Bangladesh,BGD,SouthAsia,1792,392,0,0,0,0,0
2011,6,COVERAGE,Bangladesh,BGD,SouthAsia,2467,300,0,0,0,0,0
2011,7,COVERAGE,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,9,COVERAGE,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,10,COVERAGE,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,11,COVERAGE,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,12,COVERAGE,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,7,INTERNET,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,8,INTERNET,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2011,9,INTERNET,Bangladesh,BGD,SouthAsia,5,0,0,0,0,0,0
2011,10,INTERNET,Bangladesh,BGD,SouthAsia,14,0,0,0,0,0,0
2011,11,INTERNET,Bangladesh,BGD,SouthAsia,16,0,0,0,0,0,0
2011,12,INTERNET,Bangladesh,BGD,SouthAsia,0,0,0,0,0,0,0
2010,1,CAMPUS,Bulgaria,BGR,E.Eu.,8,3,0,0,0,0,0
2010,2,CAMPUS,Bulgaria,BGR,E.Eu.,48,2,0,5,0,0,0
2010,3,CAMPUS,Bulgaria,BGR,E.Eu.,2,2,2,0,0,0,0
2010,4,CAMPUS,Bulgaria,BGR,E.Eu.,8,3,4,0,0,5,0
2010,5,CAMPUS,Bulgaria,BGR,E.Eu.,10,0,2,5,0,0,5
2010,6,CAMPUS,Bulgaria,BGR,E.Eu.,3,0,3,0,0,3,0
2010,7,CAMPUS,Bulgaria,BGR,E.Eu.,17,5,2,0,9,0,5
2010,8,CAMPUS,Bulgaria,BGR,E.Eu.,0,0,0,0,0,0,0
2010,9,CAMPUS,Bulgaria,BGR,E.Eu.,2,0,0,0,0,0,0
2010,10,CAMPUS,Bulgaria,BGR,E.Eu.,2,1,7,3,0,0,0
2010,11,CAMPUS,Bulgaria,BGR,E.Eu.,6,2,1,5,0,0,0
2010,12,CAMPUS,Bulgaria,BGR,E.Eu.,6,1,4,0,0,0,0
2011,1,CAMPUS,Bulgaria,BGR,E.Eu.,1,0,1,0,0,0,0
2011,2,CAMPUS,Bulgaria,BGR,E.Eu.,2,2,2,0,0,0,0
2011,3,CAMPUS,Bulgaria,BGR,E.Eu.,36,2,7,0,0,0,0
2011,4,CAMPUS,Bulgaria,BGR,E.Eu.,42,0,5,15,0,0,0
2011,5,CAMPUS,Bulgaria,BGR,E.Eu.,44,0,1,15,0,0,0
2011,6,CAMPUS,Bulgaria,BGR,E.Eu.,0,0,0,0,0,0,0
2011,7,CAMPUS,Bulgaria,BGR,E.Eu.,8,1,0,0,0,0,0
2011,8,CAMPUS,Bulgaria,BGR,E.Eu.,61,4,1,0,0,0,0
2010,1,COVERAGE,Bulgaria,BGR,E.Eu.,23124,285,0,0,21,0,0
2010,2,COVERAGE,Bulgaria,BGR,E.Eu.,1971,419,0,0,7,0,0
2010,3,COVERAGE,Bulgaria,BGR,E.Eu.,0,0,0,0,0,0,0
2010,4,COVERAGE,Bulgaria,BGR,E.Eu.,687,280,0,0,2,0,0
2010,5,COVERAGE,Bulgaria,BGR,E.Eu.,7222,67,0,0,16,0,0
2010,6,COVERAGE,Bulgaria,BGR,E.Eu.,563,32,0,0,1,0,0
2010,7,COVERAGE,Bulgaria,BGR,E.Eu.,851,97,0,0,2,0,0
2010,1,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,4,0,0,0,0,0,0
2010,2,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,7,0,0,0,0,0,0
2010,3,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,20,0,0,0,0,0,0
2010,4,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,14,3,0,0,0,0,0
2010,5,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,6,0,0,0,0,0,0
2010,6,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,7,0,0,0,0,0,0
2010,7,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,12,0,0,0,0,0,0
2010,8,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,9,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,10,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,3,0,0,0,0,0,0
2010,11,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,12,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,1,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,2,0,0,0,0,0,0
2011,2,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,2,0,0,0,0,0,0
2011,3,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,2,0,0,0,0,0,0
2011,4,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,15,0,0,0,0,0,0
2011,5,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,4,0,0,0,0,0,0
2011,6,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,2,0,0,0,0,0,0
2011,7,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,1,0,0,0,0,0,0
2011,8,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,9,CAMPUS,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,1,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,2,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,3,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,4,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,5,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,6,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,7,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,8,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,10,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,2,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,3,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,4,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,5,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,6,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,7,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,8,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,9,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,10,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,11,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2011,12,COVERAGE,Bosnia & Herzegovina,BIH,E.Eu.,0,0,0,0,0,0,0
2010,1,CAMPUS,Belarus,BLR,E.Eu.,10,0,0,6,0,0,0
2010,2,CAMPUS,Belarus,BLR,E.Eu.,5,1,0,6,0,0,0
2010,3,CAMPUS,Belarus,BLR,E.Eu.,8,0,0,6,0,0,0
2010,4,CAMPUS,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,5,CAMPUS,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,6,CAMPUS,Belarus,BLR,E.Eu.,0,0,0,0,0,1,0
2010,7,CAMPUS,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,8,CAMPUS,Belarus,BLR,E.Eu.,1,2,0,0,0,0,0
2010,9,CAMPUS,Belarus,BLR,E.Eu.,1,0,0,2,2,0,0
2010,10,CAMPUS,Belarus,BLR,E.Eu.,28,0,5,2,3,0,0
2010,11,CAMPUS,Belarus,BLR,E.Eu.,62,0,8,9,11,0,0
2010,12,CAMPUS,Belarus,BLR,E.Eu.,23,0,19,6,5,0,0
2011,1,CAMPUS,Belarus,BLR,E.Eu.,0,0,4,1,0,0,0
2011,2,CAMPUS,Belarus,BLR,E.Eu.,7,0,7,1,11,0,0
2011,3,CAMPUS,Belarus,BLR,E.Eu.,65,0,8,5,3,0,0
2011,4,CAMPUS,Belarus,BLR,E.Eu.,53,1,11,3,1,0,0
2011,5,CAMPUS,Belarus,BLR,E.Eu.,15,0,4,2,0,0,0
2011,6,CAMPUS,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,7,CAMPUS,Belarus,BLR,E.Eu.,22,2,0,2,1,0,0
2011,8,CAMPUS,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,9,CAMPUS,Belarus,BLR,E.Eu.,1,0,12,0,7,0,0
2011,10,CAMPUS,Belarus,BLR,E.Eu.,0,0,7,0,7,0,0
2010,1,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,2,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,3,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,4,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,5,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,6,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,7,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,9,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,10,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,11,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,12,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,1,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,2,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,3,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,4,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,5,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,6,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,7,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,8,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,9,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,10,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,11,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,12,COMMUNITY,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,1,COVERAGE,Belarus,BLR,E.Eu.,16538,1839,11,92,0,0,0
2010,2,COVERAGE,Belarus,BLR,E.Eu.,34732,608,2297,0,1,8,10
2010,3,COVERAGE,Belarus,BLR,E.Eu.,14630,2061,38,53,1,0,0
2010,4,COVERAGE,Belarus,BLR,E.Eu.,11785,1102,59,21,0,0,0
2010,5,COVERAGE,Belarus,BLR,E.Eu.,42040,4323,44,20,0,0,0
2010,6,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,7,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,8,COVERAGE,Belarus,BLR,E.Eu.,50278,1729,39,8,0,0,0
2010,9,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,10,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,11,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,12,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,1,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,2,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,3,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,4,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,5,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,6,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,7,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,8,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,9,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,10,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,11,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2011,12,COVERAGE,Belarus,BLR,E.Eu.,0,0,0,0,0,0,0
2010,1,CAMPUS,Bolivia,BOL,SouthAmer,80,41,24,41,22,0,0
2010,2,CAMPUS,Bolivia,BOL,SouthAmer,155,88,26,73,22,3,0
2010,3,CAMPUS,Bolivia,BOL,SouthAmer,603,337,40,176,26,0,0
2010,4,CAMPUS,Bolivia,BOL,SouthAmer,743,505,46,196,28,0,0
2010,5,CAMPUS,Bolivia,BOL,SouthAmer,597,355,39,206,29,0,0
2010,6,CAMPUS,Bolivia,BOL,SouthAmer,517,342,39,221,29,0,0
2010,7,CAMPUS,Bolivia,BOL,SouthAmer,403,239,38,229,29,0,0
2010,8,CAMPUS,Bolivia,BOL,SouthAmer,808,493,47,238,30,0,0
2010,9,CAMPUS,Bolivia,BOL,SouthAmer,729,437,76,247,31,0,1
2010,10,CAMPUS,Bolivia,BOL,SouthAmer,1390,940,50,243,31,0,0
2010,11,CAMPUS,Bolivia,BOL,SouthAmer,160,105,53,233,33,0,0
2010,12,CAMPUS,Bolivia,BOL,SouthAmer,122,74,54,228,30,0,0
2010,1,COMMUNITY,Bolivia,BOL,SouthAmer,21,17,6,104,7,0,0
2010,2,COMMUNITY,Bolivia,BOL,SouthAmer,16,14,4,104,7,0,0
2010,3,COMMUNITY,Bolivia,BOL,SouthAmer,14,12,4,106,8,0,0
2010,4,COMMUNITY,Bolivia,BOL,SouthAmer,12,6,8,108,8,0,0
2010,5,COMMUNITY,Bolivia,BOL,SouthAmer,213,178,12,145,9,0,2
2010,6,COMMUNITY,Bolivia,BOL,SouthAmer,61,31,5,150,11,0,0
2010,7,COMMUNITY,Bolivia,BOL,SouthAmer,142,69,6,150,11,0,0
2010,8,COMMUNITY,Bolivia,BOL,SouthAmer,152,58,10,168,12,0,0
2010,9,COMMUNITY,Bolivia,BOL,SouthAmer,401,192,7,172,12,0,0
2010,10,COMMUNITY,Bolivia,BOL,SouthAmer,139,39,4,172,15,0,0
2010,11,COMMUNITY,Bolivia,BOL,SouthAmer,177,63,14,190,15,0,0
2010,12,COMMUNITY,Bolivia,BOL,SouthAmer,66,15,2,190,15,0,0
2010,1,COVERAGE,Bolivia,BOL,SouthAmer,2560,625,450,0,0,0,0
2010,2,COVERAGE,Bolivia,BOL,SouthAmer,3300,633,430,0,0,0,0
2010,3,COVERAGE,Bolivia,BOL,SouthAmer,3027,950,460,0,120,0,0
2010,4,COVERAGE,Bolivia,BOL,SouthAmer,4792,844,502,0,60,0,0
2010,5,COVERAGE,Bolivia,BOL,SouthAmer,4500,1523,650,0,60,0,0
2010,6,COVERAGE,Bolivia,BOL,SouthAmer,6490,1968,700,0,120,0,0
2010,7,COVERAGE,Bolivia,BOL,SouthAmer,3521,752,301,0,100,0,0
2010,8,COVERAGE,Bolivia,BOL,SouthAmer,20834,6032,560,0,100,0,0
2010,9,COVERAGE,Bolivia,BOL,SouthAmer,4560,675,601,0,34,0,0
2010,10,COVERAGE,Bolivia,BOL,SouthAmer,3740,479,500,0,0,0,0
2010,11,COVERAGE,Bolivia,BOL,SouthAmer,2950,488,120,0,0,0,0
2010,12,COVERAGE,Bolivia,BOL,SouthAmer,7350,808,180,0,0,0,0
2010,1,CAMPUS,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,2,CAMPUS,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,1,COMMUNITY,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,2,COMMUNITY,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,1,COVERAGE,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,2,COVERAGE,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,1,INTERNET,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,2,INTERNET,Brunei Darussalam,BRN,ASEO,0,0,0,0,0,0,0
2010,1,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,2,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,3,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,4,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,5,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,6,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,7,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,8,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,9,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,10,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,11,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,12,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2011,1,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2011,2,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2011,3,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2011,4,CAMPUS,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
2010,1,COMMUNITY,Bhutan,BTN,SouthAsia,0,0,0,0,0,0,0
